issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page_url,is_society_journal,linkedin_url,society_organization,society_organization_url,twitter_page_url,wikidata_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666-2620,Surgery in practice and science,,http://www.elsevier.com/journals/surgery-in-practice-and-science/2666-2620/guide-for-authors,https://www.journals.elsevier.com/surgery-in-practice-and-science/editorial-board,,https://www.journals.elsevier.com/surgery-in-practice-and-science,FALSE,,,,,https://www.wikidata.org/wiki/Q96733535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734-0489,Zeszyty Naukowe Wielkopolskiego Centrum Onkologii,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q63883084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351-4210,Focus on surfactants,,,https://www.journals.elsevier.com/focus-on-surfactants/editorial-board,,https://www.journals.elsevier.com/focus-on-surfactants,FALSE,,,,,https://www.wikidata.org/wiki/Q63882918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0166-218X,Discrete applied mathematics,,http://www.elsevier.com/journals/discrete-applied-mathematics/0166-218x/guide-for-authors,https://www.journals.elsevier.com/discrete-applied-mathematics/editorial-board,,https://www.journals.elsevier.com/discrete-applied-mathematics,FALSE,,,,,https://www.wikidata.org/wiki/Q5808319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-801X,Groundwater for sustainable development,,http://www.elsevier.com/journals/groundwater-for-sustainable-development/2352-801x/guide-for-authors,https://www.journals.elsevier.com/groundwater-for-sustainable-development/editorial-board,,https://www.journals.elsevier.com/groundwater-for-sustainable-development,FALSE,,,,,https://www.wikidata.org/wiki/Q63882930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0377-0265,Dynamics of atmospheres and oceans,,http://www.elsevier.com/journals/dynamics-of-atmospheres-and-oceans/0377-0265/guide-for-authors,https://www.journals.elsevier.com/dynamics-of-atmospheres-and-oceans/editorial-board,,https://www.journals.elsevier.com/dynamics-of-atmospheres-and-oceans,FALSE,,,,,https://www.wikidata.org/wiki/Q15755819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0305-0548,Computers & operations research,,http://www.elsevier.com/journals/computers-and-operations-research/0305-0548/guide-for-authors,https://www.journals.elsevier.com/computers-and-operations-research/editorial-board,,https://www.journals.elsevier.com/computers-and-operations-research,FALSE,,,,,https://www.wikidata.org/wiki/Q15751097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0964-1955,European journal of cancer,,http://www.elsevier.com/journals/european-journal-of-cancer/0959-8049/guide-for-authors,https://www.journals.elsevier.com/european-journal-of-cancer/editorial-board,,https://www.journals.elsevier.com/european-journal-of-cancer,FALSE,,,,,https://www.wikidata.org/wiki/Q332260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2212-683X,Biologically inspired cognitive architectures,,,,,https://www.journals.elsevier.com/biologically-inspired-cognitive-architectures,FALSE,,,,,https://www.wikidata.org/wiki/Q4915040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386-6532,Journal of clinical virology,,http://www.elsevier.com/journals/journal-of-clinical-virology/1386-6532/guide-for-authors,https://www.journals.elsevier.com/journal-of-clinical-virology/editorial-board,,https://www.journals.elsevier.com/journal-of-clinical-virology,FALSE,,,,,https://www.wikidata.org/wiki/Q15759726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2590-1583,Gene,,http://www.elsevier.com/journals/gene/0378-1119/guide-for-authors,https://www.journals.elsevier.com/gene/editorial-board,,https://www.journals.elsevier.com/gene,FALSE,,,,,https://www.wikidata.org/wiki/Q5531065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2214-3998,Case studies in structural engineering,,,,,https://www.journals.elsevier.com/case-studies-in-structural-engineering,FALSE,,,,,https://www.wikidata.org/wiki/Q68171828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428-2267,Journal of Practical Oncology,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96329109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357-3039,Medicine,,,https://www.journals.elsevier.com/medicine/editorial-board,,https://www.journals.elsevier.com/medicine,FALSE,,,,,https://www.wikidata.org/wiki/Q15716652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0378-7753,Journal of power sources,,http://www.elsevier.com/journals/journal-of-power-sources/0378-7753/guide-for-authors,https://www.journals.elsevier.com/journal-of-power-sources/editorial-board,,https://www.journals.elsevier.com/journal-of-power-sources,FALSE,,,,,https://www.wikidata.org/wiki/Q3023654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405-6316,Physics and imaging in radiation oncology,,http://www.elsevier.com/journals/physics-and-imaging-in-radiation-oncology/2405-6316/guide-for-authors,https://www.journals.elsevier.com/physics-and-imaging-in-radiation-oncology/editorial-board,,https://www.journals.elsevier.com/physics-and-imaging-in-radiation-oncology,FALSE,,,,https://twitter.com/phirotweets,https://www.wikidata.org/wiki/Q50817415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405-5808,Biochemistry and biophysics reports,,http://www.elsevier.com/journals/biochemistry-and-biophysics-reports/2405-5808/guide-for-authors,https://www.journals.elsevier.com/biochemistry-and-biophysics-reports/editorial-board,,https://www.journals.elsevier.com/biochemistry-and-biophysics-reports,FALSE,,,,,https://www.wikidata.org/wiki/Q27726616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405-7843,Vaccine reports,,http://www.elsevier.com/journals/journal-of-taibah-university-medical-sciences/1658-3612/guide-for-authors,https://www.journals.elsevier.com/journal-of-taibah-university-medical-sciences/editorial-board,,https://www.journals.elsevier.com/journal-of-taibah-university-medical-sciences,FALSE,,,,,https://www.wikidata.org/wiki/Q96319920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385-8947,Chemical engineering journal,,http://www.elsevier.com/journals/chemical-engineering-journal/1385-8947/guide-for-authors,https://www.journals.elsevier.com/chemical-engineering-journal/editorial-board,,https://www.journals.elsevier.com/chemical-engineering-journal,FALSE,,,,https://twitter.com/chem_eng_j,https://www.wikidata.org/wiki/Q15755357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0960-0779,"Chaos, solitons and fractals",,http://www.elsevier.com/journals/chaos-solitons-and-fractals/0960-0779/guide-for-authors,https://www.journals.elsevier.com/chaos-solitons-and-fractals/editorial-board,,https://www.journals.elsevier.com/chaos-solitons-and-fractals,FALSE,,,,,https://www.wikidata.org/wiki/Q15766768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0146-6291,Deep-sea research,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q29043750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0001-7310,Actas dermo-sifiliográficas,,http://www.elsevier.com/journals/actas-dermo-sifiliograficas/0001-7310/guide-for-authors,https://www.journals.elsevier.com/actas-dermo-sifiliograficas/editorial-board,https://www.facebook.com/ActasDermosifiliograficas,https://www.journals.elsevier.com/actas-dermo-sifiliograficas,FALSE,,,,https://twitter.com/actasds,https://www.wikidata.org/wiki/Q15746074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667-0968,International journal of information management data insights,,http://www.elsevier.com/journals/international-journal-of-information-management-data-insights/2667-0968/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-information-management-data-insights/editorial-board,,https://www.journals.elsevier.com/international-journal-of-information-management-data-insights,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0006-8993,Brain research,,http://www.elsevier.com/journals/brain-research/0006-8993/guide-for-authors,https://www.journals.elsevier.com/brain-research/editorial-board,,https://www.journals.elsevier.com/brain-research,FALSE,,,,,https://www.wikidata.org/wiki/Q4955782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666-3341,F&S reports,,http://www.elsevier.com/journals/fands-reports/2666-3341/guide-for-authors,https://www.journals.elsevier.com/fands-reports/editorial-board,,https://www.journals.elsevier.com/fands-reports,FALSE,,,,,https://www.wikidata.org/wiki/Q96701069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-4316,Extreme mechanics letters,,http://www.elsevier.com/journals/extreme-mechanics-letters/2352-4316/guide-for-authors,https://www.journals.elsevier.com/extreme-mechanics-letters/editorial-board,,https://www.journals.elsevier.com/extreme-mechanics-letters,FALSE,,,,,https://www.wikidata.org/wiki/Q27726499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0961-3552,Advances in engineering software and workstations,,,,,,FALSE,,,,,"https://www.wikidata.org/wiki/Q68171734""HITId",Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.issn,Input.journal_title,Answer.accurate_title,Answer.author_instructions,Answer.editorial_board,Answer.facebook_page,Answer.home_page,Answer.is_society_journal.on,Answer.journal_not_found.on,Answer.journal_title_match.on,Answer.linkedin_page,Answer.society_organization,Answer.society_organization_link,Answer.twitter_page,Answer.wikidata_not_found.on,Answer.wikidata_url,Approve,Reject
0169-409X,Advanced drug delivery reviews,,http://www.elsevier.com/journals/advanced-drug-delivery-reviews/0169-409x/guide-for-authors,https://www.journals.elsevier.com/advanced-drug-delivery-reviews/editorial-board,https://www.facebook.com/Advanced-Drug-Delivery-Reviews-154539388067514/,https://www.journals.elsevier.com/advanced-drug-delivery-reviews,FALSE,,,,https://twitter.com/addreditors,https://www.wikidata.org/wiki/Q2825362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0926-6593,Biochimica et biophysica acta,,,,,,FALSE,,,,https://twitter.com/bbajournals/status/943145442010910720,https://www.wikidata.org/wiki/Q864239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-9008,NursingPlus open,,,,,https://www.journals.elsevier.com/nursingplus-open,FALSE,,,,,https://www.wikidata.org/wiki/Q50817110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379-6779,Synthetic metals,,http://www.elsevier.com/journals/synthetic-metals/0379-6779/guide-for-authors,https://www.journals.elsevier.com/synthetic-metals/editorial-board,,https://www.journals.elsevier.com/synthetic-metals,FALSE,,,,,https://www.wikidata.org/wiki/Q3508925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0169-2607,Computer methods and programs in biomedicine,,http://www.elsevier.com/journals/computer-methods-and-programs-in-biomedicine/0169-2607/guide-for-authors,https://www.journals.elsevier.com/computer-methods-and-programs-in-biomedicine/editorial-board,https://www.facebook.com/JoCMPB/,https://www.journals.elsevier.com/computer-methods-and-programs-in-biomedicine,FALSE,,,,,https://www.wikidata.org/wiki/Q15751136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0966-6362,Gait & posture,,http://www.elsevier.com/journals/gait-and-posture/0966-6362/guide-for-authors,https://www.journals.elsevier.com/gait-and-posture/editorial-board,,https://www.journals.elsevier.com/gait-and-posture,FALSE,,,,,https://www.wikidata.org/wiki/Q15751476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0211-6995,Nefrología,,https://www.elsevier.com/journals/nefrologia/0211-6995/guide-for-authors,https://www.journals.elsevier.com/nefrologia/editorial-board,,https://www.journals.elsevier.com/nefrologia,FALSE,,,,,https://www.wikidata.org/wiki/Q26853786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0375-6505,Geothermics,,https://www.elsevier.com/journals/geothermics/0375-6505/guide-for-authors,https://www.sciencedirect.com/journal/geothermics/about/editorial-board,,https://www.journals.elsevier.com/geothermics,FALSE,,,,,https://www.wikidata.org/wiki/Q15764975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471-4906,Trends in immunology,,,,,https://www.journals.elsevier.com/trends-in-immunology,FALSE,,,,https://twitter.com/trendsimmuno?lang=en#:~:text=Trends%20in%20Immunology%20(%40TrendsImmuno)%20%7C%20Twitter,https://www.wikidata.org/wiki/Q15265730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0003-9969,Archives of oral biology,,http://www.elsevier.com/journals/archives-of-oral-biology/0003-9969/guide-for-authors,https://www.journals.elsevier.com/archives-of-oral-biology/editorial-board,,https://www.journals.elsevier.com/archives-of-oral-biology,FALSE,,,,,https://www.wikidata.org/wiki/Q15716723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167-8396,Computer aided geometric design,,http://www.elsevier.com/journals/computer-aided-geometric-design/0167-8396/guide-for-authors,https://www.journals.elsevier.com/computer-aided-geometric-design/editorial-board,,https://www.journals.elsevier.com/computer-aided-geometric-design,FALSE,,,,,https://www.wikidata.org/wiki/Q15816744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0302-4598,Bioelectrochemistry and bioenergetics,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q71435741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061-9259,The case manager,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27714697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2589-2991,Materials science for energy technologies,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96727682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0104-1843,Revista Brasileira de Cardiologia Invasiva,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96719576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-5088,Journal of the less-common metals,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q24040019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-507X,Nano-structures & nano-objects,,https://www.elsevier.com/journals/nano-structures-and-nano-objects/2352-507x/guide-for-authors,https://www.journals.elsevier.com/nano-structures-and-nano-objects/editorial-board,,https://www.journals.elsevier.com/nano-structures-and-nano-objects,FALSE,,,,,https://www.wikidata.org/wiki/Q63882992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0769-2609,Annales de l'Institut Pasteur. Microbiologie,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27709022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666-3961,Endocrine and metabolic science,,https://www.elsevier.com/journals/endocrine-and-metabolic-science/2666-3961/guide-for-authors,https://www.journals.elsevier.com/endocrine-and-metabolic-science/editorial-board,,https://www.journals.elsevier.com/endocrine-and-metabolic-science,FALSE,,,,,https://www.wikidata.org/wiki/Q96698344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056-8719,Journal of pharmacological and toxicological methods,,https://www.elsevier.com/journals/journal-of-pharmacological-and-toxicological-methods/1056-8719/guide-for-authors,https://www.journals.elsevier.com/journal-of-pharmacological-and-toxicological-methods/editorial-board,,https://www.journals.elsevier.com/journal-of-pharmacological-and-toxicological-methods,FALSE,,,,,https://www.wikidata.org/wiki/Q15724529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666-0490,Current research in environmental sustainability,,https://www.elsevier.com/journals/current-research-in-environmental-sustainability/2666-0490/guide-for-authors,https://www.journals.elsevier.com/current-research-in-environmental-sustainability/editorial-board,,https://www.journals.elsevier.com/current-research-in-environmental-sustainability,FALSE,,,,,https://www.wikidata.org/wiki/Q96704270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037-2091,Australasian journal of cardiac and thoracic surgery,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q68171637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405-6502,eNeurologicalSci,,http://www.elsevier.com/journals/eneurologicalsci/2405-6502/guide-for-authors,https://www.journals.elsevier.com/eneurologicalsci/editorial-board,,https://www.journals.elsevier.com/eneurologicalsci,FALSE,,,,,https://www.wikidata.org/wiki/Q27726816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728-869X,Journal of exercise science and fitness,,https://www.elsevier.com/journals/journal-of-exercise-science-and-fitness/1728-869x/guide-for-authors,https://www.journals.elsevier.com/journal-of-exercise-science-and-fitness/editorial-board,,https://www.journals.elsevier.com/journal-of-exercise-science-and-fitness,FALSE,,,,,https://www.wikidata.org/wiki/Q15755871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0933-3657,Artificial intelligence in medicine,,https://www.elsevier.com/journals/artificial-intelligence-in-medicine/0933-3657/guide-for-authors,https://www.sciencedirect.com/journal/artificial-intelligence-in-medicine/about/editorial-board,,https://www.sciencedirect.com/journal/artificial-intelligence-in-medicine,FALSE,,,,,https://www.wikidata.org/wiki/Q15751143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0272-2380,The ESP journal,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96334370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075-4210,International journal of trauma nursing,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213-7130,Synergy,,http://www.elsevier.com/journals/current-research-in-insect-science/2666-5158/guide-for-authors,https://www.journals.elsevier.com/current-research-in-insect-science/editorial-board,,https://www.journals.elsevier.com/current-research-in-insect-science,FALSE,,,,,https://www.wikidata.org/wiki/Q15816882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0950-3579,Baillière's clinical rheumatology,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27710332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525-0016,Molecular therapy,,,,,https://www.journals.elsevier.com/molecular-therapy,FALSE,,,,,https://www.wikidata.org/wiki/Q15762400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0749-0712,Hand clinics,,http://www.elsevier.com/journals/hand-clinics/0749-0712/guide-for-authors,https://www.journals.elsevier.com/hand-clinics/editorial-board,,https://www.journals.elsevier.com/hand-clinics,FALSE,,,,,https://www.wikidata.org/wiki/Q15755393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2588-9303,Translational metabolic syndrome research,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96738378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096-2487,International journal of innovation studies,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q59391291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674-7755,Journal of Rock Mechanics and Geotechnical Engineering,,https://www.elsevier.com/journals/journal-of-rock-mechanics-and-geotechnical-engineering/1674-7755/guide-for-authors,https://www.journals.elsevier.com/journal-of-rock-mechanics-and-geotechnical-engineering/editorial-board,,https://www.journals.elsevier.com/journal-of-rock-mechanics-and-geotechnical-engineering,FALSE,https://www.linkedin.com/in/songqing-lin-383766a6/?originalSubdomain=cn,,,,https://www.wikidata.org/wiki/Q50521755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0968-0896,Bioorganic & medicinal chemistry,,http://www.elsevier.com/journals/bioorganic-and-medicinal-chemistry/0968-0896/guide-for-authors,https://www.journals.elsevier.com/bioorganic-and-medicinal-chemistry/editorial-board,,https://www.journals.elsevier.com/bioorganic-and-medicinal-chemistry,FALSE,,,,,https://www.wikidata.org/wiki/Q2904200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762-6013,EMC-Pédiatrie,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96325483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667-064X,Plant Stress,,http://www.elsevier.com/journals/plant-stress/2667-064x/guide-for-authors,https://www.journals.elsevier.com/plant-stress/editorial-board,,https://www.journals.elsevier.com/plant-stress,FALSE,,,,,https://www.wikidata.org/wiki/Q71914453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0306-4565,Journal of thermal biology,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q2276769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0360-1315,Computers & education,,http://www.elsevier.com/journals/computers-and-education/0360-1315/guide-for-authors,https://www.journals.elsevier.com/computers-and-education/editorial-board,,https://www.journals.elsevier.com/computers-and-education,FALSE,,,,,https://www.wikidata.org/wiki/Q15757584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0041-008X,Toxicology and applied pharmacology,,http://www.elsevier.com/journals/toxicology-and-applied-pharmacology/0041-008x/guide-for-authors,https://www.journals.elsevier.com/toxicology-and-applied-pharmacology/editorial-board,,https://www.journals.elsevier.com/toxicology-and-applied-pharmacology,FALSE,,,,,https://www.wikidata.org/wiki/Q2446974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451-9103,Current opinion in electrochemistry,,http://www.elsevier.com/journals/current-opinion-in-electrochemistry/2451-9103/guide-for-authors,https://www.journals.elsevier.com/current-opinion-in-electrochemistry/editorial-board,,https://www.wikidata.org/wiki/Q2276769,FALSE,,,,,https://www.wikidata.org/wiki/Q60559629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351-9886,Case studies in mechanical systems and signal processing,,,,,https://www.journals.elsevier.com/case-studies-in-mechanical-systems-and-signal-processing,FALSE,,,,,https://www.wikidata.org/wiki/Q68171829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0304-3886,Journal of electrostatics,,http://www.elsevier.com/journals/journal-of-electrostatics/0304-3886/guide-for-authors,https://www.journals.elsevier.com/journal-of-electrostatics/editorial-board,,https://www.journals.elsevier.com/journal-of-electrostatics,FALSE,,,,,https://www.wikidata.org/wiki/Q15751526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472-2615,BJA CEPD reviews,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96696651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762-5696,EMC-Dermatologie cosmetologie,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96325441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287-4620,Comptes rendus de l'Académie des sciences,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q2667573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092-051X,Water quality professional,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96733213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0196-335X,Government publications review,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q27715876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0013-7006,L'Encéphale,,http://www.elsevier.com/journals/lencephale/0013-7006/guide-for-authors,https://www.journals.elsevier.com/lencephale/editorial-board,,https://www.journals.elsevier.com/lencephale,FALSE,,,,,https://www.wikidata.org/wiki/Q3202945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0923-2524,Urgences médicales,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q96334743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877-3435,Current opinion in environmental sustainability,,https://www.elsevier.com/journals/current-opinion-in-environmental-sustainability/1877-3435/guide-for-authors,https://www.journals.elsevier.com/current-opinion-in-environmental-sustainability/editorial-board,,https://www.journals.elsevier.com/current-opinion-in-environmental-sustainability,FALSE,,,,,https://www.wikidata.org/wiki/Q15817373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172-3761,Farmacéuticos de atención primaria,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161-0301,European journal of agronomy,,https://www.elsevier.com/journals/european-journal-of-agronomy/1161-0301/guide-for-authors,https://www.sciencedirect.com/journal/european-journal-of-agronomy/about/editorial-board,,https://www.journals.elsevier.com/european-journal-of-agronomy,FALSE,,,,,https://www.wikidata.org/wiki/Q2852981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-1910,Journal of insect physiology,,http://www.elsevier.com/journals/journal-of-insect-physiology/0022-1910/guide-for-authors,https://www.journals.elsevier.com/journal-of-insect-physiology/editorial-board,,https://www.journals.elsevier.com/journal-of-insect-physiology,FALSE,,,,,https://www.wikidata.org/wiki/Q15767205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0915-6992,Asian journal of oral and maxillofacial surgery,,,,,,FALSE,,,,,https://www.wikidata.org/wiki/Q15751833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0921-8831,Advanced powder technology,,http://www.elsevier.com/journals/advanced-powder-technology/0921-8831/guide-for-authors,https://www.journals.elsevier.com/advanced-powder-technology/editorial-board,,https://www.journals.elsevier.com/advanced-powder-technology,FALSE,,,,,https://www.wikidata.org/wiki/Q15753316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665-928X,Current research in structural biology,,http://www.elsevier.com/journals/current-research-in-structural-biology/2665-928x/guide-for-authors,https://www.journals.elsevier.com/current-research-in-structural-biology/editorial-board,,https://www.journals.elsevier.com/current-research-in-structural-biology,FALSE,,,,https://twitter.com/cosb_crsb,https://www.wikidata.org/wiki/Q96704324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2211-6923,Operations research for health care,,http://www.elsevier.com/journals/operations-research-for-health-care/2211-6923/guide-for-authors,https://www.journals.elsevier.com/operations-research-for-health-care/editorial-board,,https://www.journals.elsevier.com/operations-research-for-health-care,FALSE,,,,https://twitter.com/orms_elsevier?lang=en,https://www.wikidata.org/wiki/Q27725124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451-9596,Transplantation reports,,http://www.elsevier.com/journals/transplantation-reports/2451-9596/guide-for-authors,https://www.journals.elsevier.com/transplantation-reports/editorial-board,,https://www.journals.elsevier.com/transplantation-reports,FALSE,,,,,https://www.wikidata.org/wiki/Q50817673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
