issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_link_1,society_organization_link_2,society_organization_3,society_organization_link_3,twitter_url,wikidata_url
1357-650X,Laterality,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=plat20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=plat20,,https://www.tandfonline.com/toc/plat20/current,,,,,,,,,https://www.wikidata.org/wiki/Q11753170
1550-2287,International journal for computational methods in engineering science and mechanics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ucme20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ucme20,,https://www.tandfonline.com/toc/ucme20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764752
1745-2759,Virtual and physical prototyping,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=nvpp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=nvpp20,,https://www.tandfonline.com/toc/nvpp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15753317
1537-6494,Mechanics of advanced materials and structures,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=umcm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=umcm20,,https://www.tandfonline.com/toc/umcm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15745459
1753-8963,China economic journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rcej20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rcej20,,https://www.tandfonline.com/toc/rcej20/current,,"China Center for Economic Research (CCER) at National School of Development, Peking University",,http://cej.ccer.edu.cn/,,,,,https://www.wikidata.org/wiki/Q15816620
0029-196X,Norsk geologisk tidsskrift,,,,,https://www.tandfonline.com/toc/sgel20/current,,Geological Society of Norway,,http://www.geologi.no/njg/,,,,,https://www.wikidata.org/wiki/Q19383904
0003-9799,Archives internationales de physiologie et de biochimie,,,,,https://www.tandfonline.com/toc/iarp18/current,,,,,,,,,https://www.wikidata.org/wiki/Q27709130
0143-0750,International journal of ambient energy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=taen20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=taen20,,https://www.tandfonline.com/toc/taen20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817139
0270-319X,Legal reference services quarterly,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wlrs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wlrs20,,https://www.tandfonline.com/toc/wlrs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15759906
1473-7175,Expert review of neurotherapeutics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iern20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=iern20,,https://www.tandfonline.com/toc/iern20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15760319
0036-5505,Scandinavian journal of rehabilitation medicine,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27713400
1362-5187,The European journal of contraception & reproductive health care,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iejc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=iejc20,,https://www.tandfonline.com/toc/iejc20/current,,European Society of Contraception and Reproductive Health,,http://www.escrh.eu/,,,,,https://www.wikidata.org/wiki/Q7732609
0379-7724,Higher education in Europe,,,,,https://www.tandfonline.com/toc/chee20/current,,UNESCO-CEPES,,http://www.cepes.ro/,,,,,https://www.wikidata.org/wiki/Q15761284
0953-7325,Technology analysis & strategic management,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ctas20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ctas20,,https://www.tandfonline.com/toc/ctas20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15758623
0262-8546,Service industries review,,,,,https://www.tandfonline.com/toc/fsij19/current,,,,,,,,,https://www.wikidata.org/wiki/Q96333617
1070-5422,Journal of community practice,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wcom20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wcom20,,https://www.tandfonline.com/toc/wcom20/current,,Association for Community Organization and Social Administration (ACOSA),,http://www.acosa.org/,,,,,https://www.wikidata.org/wiki/Q15749109
0264-3944,Pastoral care in education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rped20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rped20,,https://www.tandfonline.com/toc/rped20/current,,The National Association for Pastoral Care in Education,,http://www.napce.org.uk/,,,,,https://www.wikidata.org/wiki/Q15765971
1353-3312,International peacekeeping,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=finp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=finp20,,https://www.tandfonline.com/toc/finp20/current,,,,,,,,https://twitter.com/intpeacekeeping,https://www.wikidata.org/wiki/Q6052382
0311-2136,South Pacific journal of teacher education,,,,,https://www.tandfonline.com/toc/capj19/current,,,,,,,,,
1061-1967,Russian studies in philosophy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=mrsp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=mrsp20,,https://www.tandfonline.com/toc/mrsp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15765697
0020-773X,The International journal of the addictions,,,,,,,,,,,,,,
0140-0096,The conservator,Journal of the Institute of Conservation,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rcon20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rcon20,,https://www.tandfonline.com/toc/rcon20/current,,Institute of Conservation,,http://www.icon.org.uk/,,,,,https://www.wikidata.org/wiki/Q15817492
0964-704X,Journal of the history of the neurosciences,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=njhn20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=njhn20,,https://www.tandfonline.com/toc/njhn20/current,,International Society for the History of the Neurosciences,,http://www.ishn.org/,,,,,
2162-2671,"Territory, politics, governance",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rtep20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rtep20,https://www.facebook.com/TPGJournal/,https://www.tandfonline.com/toc/rtep20/current,,Regional Studies Association,,http://www.regionalstudies.org/,,,,,https://www.wikidata.org/wiki/Q16857757
0958-5206,"Accounting, business and financial history",Accounting History Review,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rabf21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rabf21,,https://www.tandfonline.com/toc/rabf21/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817140
2470-1475,Internet histories:,Internet Histories,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rint20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rint20,https://www.facebook.com/groups/355638248101466/,https://www.tandfonline.com/toc/rint20/current,,,,,,,,https://twitter.com/internethistor,https://www.wikidata.org/wiki/Q44281020
2057-410X,International journal of psychoanalysis (en Español),The International journal of psychoanalysis,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ripa20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ripa20,,,,,,,,,,,https://www.wikidata.org/wiki/Q1952131
0022-0620,Journal of educational administration and history,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cjeh20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cjeh20,,https://www.tandfonline.com/toc/cjeh20/current,,,,,,,,https://twitter.com/jeah_editors?lang=en,https://www.wikidata.org/wiki/Q15760851
2051-1787,"Journal of textile design, research and practice",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rftd20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rftd20,,https://www.tandfonline.com/toc/rftd20/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871722
1534-8431,Journal of Latinos and education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hjle20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hjle20,,https://www.tandfonline.com/toc/hjle20/current,,,,,,,,,https://www.wikidata.org/wiki/Q24039957
0013-838X,English studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=nest20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=nest20,,https://www.tandfonline.com/toc/nest20/current,,,,,,,,https://twitter.com/es_routledge,https://www.wikidata.org/wiki/Q5378389
1087-5549,Journal of poverty,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wpov20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wpov20,,https://www.tandfonline.com/toc/wpov20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15757675
1833-5330,"Journal of policing, intelligence and counter terrorism",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rpic20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rpic20,,https://www.tandfonline.com/toc/rpic20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764472
0953-8259,Review of political economy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=crpe20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=crpe20,,https://www.tandfonline.com/toc/crpe20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15755558
1049-6491,Journal of promotion management,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjpm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wjpm20,,https://www.tandfonline.com/toc/wjpm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15763451
2001-8525,European Clinical Respiratory Journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=zecr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=zecr20,,https://www.tandfonline.com/toc/zecr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27726792
1388-235X,Visual impairment research,,,,,https://www.tandfonline.com/toc/ivir20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15761118
0377-919X,Journal of Palestine studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rpal20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rpal20,,https://www.tandfonline.com/toc/rpal20/current,,Institute for Palestine Studies,,https://www.palestine-studies.org/,,,,,https://www.wikidata.org/wiki/Q1709867
0736-3001,Journal of environmental science and health,"Journal of Environmental Science and Health, Part A",https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=lesa20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=lesa20,,https://www.tandfonline.com/toc/lesa20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15749500
1383-8857,TIC,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27713601
2050-473X,Restorative justice,,,,,https://www.tandfonline.com/toc/rrej20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96718778
1536-1055,Fusion science and technology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ufst20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ufst20,,https://www.tandfonline.com/toc/ufst20/current,,American Nuclear Society,,https://www.ans.org/,,,,,https://www.wikidata.org/wiki/Q15757188
0098-4108,Journal of toxicology and environmental health,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uteh20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uteh20,,https://www.tandfonline.com/toc/uteh20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15724532
1226-508X,Global Economic Review,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rger20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rger20,,https://www.tandfonline.com/toc/rger20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15749669
0094-7679,Journalism history,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ujhi20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ujhi20,,https://www.tandfonline.com/toc/ujhi20/current,,AEJMC History Division,,https://aejmc.us/history/,,,,,https://www.wikidata.org/wiki/Q15754856
1520-5436,Mass communication & society,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hmcs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hmcs20,,https://www.tandfonline.com/toc/hmcs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15761619
0362-8558,Journal of dialysis,,,,,https://www.tandfonline.com/toc/irnf17/current,,,,,,,,,https://www.wikidata.org/wiki/Q27711469
0047-2336,Journal of contemporary Asia,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjoc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjoc20,,https://www.tandfonline.com/toc/rjoc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6295034
2331-1916,Cogent engineering,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=oaen20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=oaen20,,https://www.tandfonline.com/toc/oaen20/current,,,,,,,,,https://www.wikidata.org/wiki/Q29043796
0011-3131,Current,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15764855
1022-0461,The South African journal of international affairs,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rsaj20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rsaj20,,https://www.tandfonline.com/toc/rsaj20/current,,South African Institute of International Affairs,,http://www.saiia.org.za/,,,,,https://www.wikidata.org/wiki/Q15758845
0197-3533,Basic and applied social psychology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hbas20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hbas20,,https://www.tandfonline.com/toc/hbas20/current,,,,,,,,,https://www.wikidata.org/wiki/Q4867018
1533-2276,Gifted and talented international,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ugti20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ugti20,,https://www.tandfonline.com/toc/ugti20/current,,World Council for Gifted and Talented Children,,http://www.world-gifted.org/,,,,,https://www.wikidata.org/wiki/Q15763967
0038-7010,Spectroscopy letters,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=lstl20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=lstl20,,https://www.tandfonline.com/toc/lstl20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15816516
1049-6505,Journal of agricultural & food information,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wafi20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wafi20,,https://www.tandfonline.com/toc/wafi20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15750184
1045-5752,"Capitalism, nature, socialism",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rcns20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rcns20,https://www.facebook.com/Capitalism-Nature-Socialism-243867995669732/,https://www.tandfonline.com/toc/rcns20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15757353
1041-2905,The Journal of essential oil research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tjeo20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tjeo20,,https://www.tandfonline.com/toc/tjeo20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15039440
1052-9411,Quality assurance,,,,,https://www.tandfonline.com/toc/uqua20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15752372
0264-8725,Biotechnology & genetic engineering reviews,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15761672
1461-6734,Attachment & human development,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rahd20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rahd20,,https://www.tandfonline.com/toc/rahd20/current,,Society for Emotion and Attachment Studies (SEAS),,https://seasinternational.org/,,,,,https://www.wikidata.org/wiki/Q15752082
2047-6965,Health systems,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=thss20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=thss20,,https://www.tandfonline.com/toc/thss20/current,,Operational Research Society,,http://www.theorsociety.com/,,,,,https://www.wikidata.org/wiki/Q27724940
0022-0485,The Journal of economic education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=vece20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=vece20,,https://www.tandfonline.com/toc/vece20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6295118
1028-6632,The international journal of cultural policy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=gcul20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=gcul20,,https://www.tandfonline.com/toc/gcul20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6051361
1533-2942,The social policy journal,,,,,https://www.tandfonline.com/toc/wzsp20/current,,,,,,,,,
1557-4091,Journal of LGBT health research,,,,,https://www.tandfonline.com/toc/wlhr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27721236
1355-4794,Neurocase,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=nncs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=nncs20,,https://www.tandfonline.com/toc/nncs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7002159
1054-9811,Journal of sustainable forestry,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjsf20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wjsf20,,https://www.tandfonline.com/toc/wjsf20/current,,,,,,,,https://twitter.com/jsustforestry?lang=en,https://www.wikidata.org/wiki/Q15756037
1049-4820,Interactive learning environments,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=nile20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=nile20,,https://www.tandfonline.com/toc/nile20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15749305
1752-6884,Geography teacher,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rget20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rget20,,https://www.tandfonline.com/toc/rget20/current,,National Council for Geographic Education,,http://www.ncge.org/,,,,,https://www.wikidata.org/wiki/Q15817203
2575-1654,Journal for peace and nuclear disarmament,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rpnd20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rpnd20,,https://www.tandfonline.com/toc/rpnd20/current,,"Research Center for Nuclear Weapons Abolition, Nagasaki University (RECNA)",,http://www.recna.nagasaki-u.ac.jp/recna/en-top,,,,,https://www.wikidata.org/wiki/Q96710290
1045-7224,Emergences,Emergences: Journal for the Study of Media & Composite Cultures,,,,https://www.tandfonline.com/toc/cemj20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96698106
0019-3089,Improving college and university teaching,,,,,https://www.tandfonline.com/toc/vzct20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96708451
1087-1209,Human dimensions of wildlife,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uhdw20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uhdw20,,https://www.tandfonline.com/toc/uhdw20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15759709
0022-1686,Journal of hydraulic research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tjhr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tjhr20,,https://www.tandfonline.com/toc/tjhr20/current,,International Association for Hydro-Environment Engineering,,http://www.iahr.org/,,,,,https://www.wikidata.org/wiki/Q15751336
0023-9704,Learning for living,,,,,https://www.tandfonline.com/toc/cbre19/current,,,,,,,,,https://www.wikidata.org/wiki/Q96331188
2169-3277,Production & manufacturing research,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27725860
0066-5983,The Archaeological journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=raij20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=raij20,,https://www.tandfonline.com/toc/raij20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7714165
1092-6798,Journal of emotional abuse,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjea20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wjea20,,https://www.tandfonline.com/toc/wjea20/current,,,,,,,,,https://www.wikidata.org/wiki/Q96327846
1077-1042,Pediatric pathology & laboratory medicine,,,,,,,,,,,,,,
1548-1603,GIScience & remote sensing,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tgrs20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tgrs20,,https://www.tandfonline.com/toc/tgrs20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27724028
1528-817X,The journal of Islamic law & culture,,,,,https://www.tandfonline.com/toc/rilc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15758993
1029-5399,Journal of sport tourism,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjto20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjto20,,https://www.tandfonline.com/toc/rjto20/current,,,,,,,,https://twitter.com/jnlsporttourism?lang=en,https://www.wikidata.org/wiki/Q15759975
1226-9328,Goesystem Engineering,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tges20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tges20,,https://www.tandfonline.com/toc/tges20/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871642
0894-8550,Comments on modern biology,,,,,,,,,,,,,,
0027-3171,Multivariate behavioral research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hmbr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hmbr20,,https://www.tandfonline.com/toc/hmbr20/current,,Society of Multivariate Experimental Psychology,,http://www.smep.org/,,,,,https://www.wikidata.org/wiki/Q6935130
0896-3568,Journal of business & finance librarianship,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wbfl20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wbfl20,,https://www.tandfonline.com/toc/wbfl20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15816723
1350-4622,Environmental education research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ceer20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ceer20,https://www.facebook.com/eerjournal/,https://www.tandfonline.com/toc/ceer20/current,,,,,,,,https://twitter.com/eerjournal,https://www.wikidata.org/wiki/Q15762810
1050-2556,Journal of divorce & remarriage,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wjdr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wjdr20,,https://www.tandfonline.com/toc/wjdr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15766297
2001-6689,Journal of market access & health policy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=zjma20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=zjma20,,https://www.tandfonline.com/toc/zjma20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27727071
1543-5075,International journal of green energy,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ljge20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ljge20,,https://www.tandfonline.com/toc/ljge20/current,,Association of Energy Engineers,,http://www.aeecenter.org/,,,,,https://www.wikidata.org/wiki/Q15757009
1533-256X,Journal of social work practice in the addictions,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wswp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wswp20,,https://www.tandfonline.com/toc/wswp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817431
1941-9902,Psychology and sexuality,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rpse20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rpse20,,https://www.tandfonline.com/toc/rpse20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15817138
1406-099X,Baltic journal of economics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rbec20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rbec20,,https://www.tandfonline.com/toc/rbec20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15758125
1360-0869,International review of law computers & technology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cirl20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cirl20,,https://www.tandfonline.com/toc/cirl20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15753467
1355-8005,Innovations in education and training international,,,,,https://www.tandfonline.com/toc/riie19/current,,,,,,,,,
2074-2835,Southern African journal of gynaecological oncology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ojgo20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ojgo20,,https://www.tandfonline.com/toc/ojgo/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871508
0301-4541,Archives internationales de physiologie,,,,,https://www.tandfonline.com/toc/iarp17/current,,,,,,,,,https://www.wikidata.org/wiki/Q27720435
0030-932X,Pädiatrie und Grenzgebiete,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27712529
2332-0885,Case reports in plastic surgery & hand surgery,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=icrp20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=icrp20,,https://www.tandfonline.com/toc/icrp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27726593
1743-7199,Health psychology review,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rhpr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rhpr20,,https://www.tandfonline.com/toc/rhpr20/current,,European Health Psychology Society,,http://www.ehps.net/,,,,,https://www.wikidata.org/wiki/Q15817264
2376-6808,Neotropical biodiversity,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tneo20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tneo20,https://www.facebook.com/neotropicalbiodiversity/about/,https://www.tandfonline.com/toc/tneo20/current,,"The National Secretariat for Higher Education, Science, Technology and Innovation","La Secretaría de Educación Superior, Ciencia, Tecnología e Innovación",,,,,https://twitter.com/tneo_editor?lang=en,https://www.wikidata.org/wiki/Q27727060
1550-7386,NCRPE bulletin,National Council on Religion and Public Education. Bulletin,,,,https://www.tandfonline.com/toc/urel18/current,,,,,,,,,https://www.wikidata.org/wiki/Q96717545
1462-883X,Journal of cutaneous laser therapy (Print),Journal of cutaneous laser therapy,,,,https://www.tandfonline.com/toc/ijcl19/current,,,,,,,,,https://www.wikidata.org/wiki/Q27714904
0279-6015,School psychology review,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=uspr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=uspr20,https://www.facebook.com/SchoolPsychReview/,https://www.tandfonline.com/toc/uspr20/current,,National Association of School Psychologists,,https://www.nasponline.org/,,,,https://twitter.com/schoolpsycrev,https://www.wikidata.org/wiki/Q15755746
1088-9388,Post-Soviet geography and economics,,,,,https://www.tandfonline.com/toc/rege19/current,,,,,,,,,https://www.wikidata.org/wiki/Q27718391
