issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_3,society_organization_link_1,society_organization_link_2,society_organization_link_3,twitter_url,wikidata_url
"[""2688-6146""]",EJHaem,,https://onlinelibrary.wiley.com/page/journal/26886146/homepage/author_guidelines.html,https://onlinelibrary.wiley.com/page/journal/26886146/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/26886146,,British Society for Haematology,,,http://www.b-s-h.org.uk/,,,,https://www.wikidata.org/wiki/Q96697178
"[""2688-8319""]",Ecological solutions and evidence,,https://besjournals.onlinelibrary.wiley.com/hub/journal/26888319/author_guidelines,https://besjournals.onlinelibrary.wiley.com/hub/journal/26888319/editorial-board/editor_profiles,,https://besjournals.onlinelibrary.wiley.com/journal/26888319,https://www.linkedin.com/showcase/ecological-solutions-and-evidence,British Ecological Society,,,https://www.britishecologicalsociety.org/,,,https://twitter.com/AER_ESE_BES,https://www.wikidata.org/wiki/Q96695849
"[""2688-8939""]","Diabetes, obesity and metabolism now",,,https://dom-pubs.onlinelibrary.wiley.com/hub/journal/26888939/homepage/editorial-board,,https://dom-pubs.onlinelibrary.wiley.com/journal/26888939,,,,,,,,,https://www.wikidata.org/wiki/Q96705628
"[""2689-5595""]",Applied AI letters,,https://onlinelibrary.wiley.com/page/journal/26895595/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26895595/homepage/editorialboard,,https://onlinelibrary.wiley.com/journal/26895595,,,,,,,,,
"[""2689-9655""]",Computational and systems oncology,,https://onlinelibrary.wiley.com/page/journal/26899655/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26899655/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26899655,,,,,,,,,
"[""2690-3857""]",SPE polymers,,https://onlinelibrary.wiley.com/page/journal/26903857/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26903857/homepage/editorial-board,https://hi-in.facebook.com/4SPEplastics/posts/10157329462643364:0,https://onlinelibrary.wiley.com/journal/26903857,,Society of Plastics Engineers (SPE),,,https://www.4spe.org/i4a/pages/index.cfm?pageid=1,,,,
"[""2690-442X""]",Skin health and disease,,https://onlinelibrary.wiley.com/page/journal/2690442x/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/2690442x/homepage/editorial-board,https://www.facebook.com/SkinHealthDis/,https://onlinelibrary.wiley.com/journal/2690442x,https://www.linkedin.com/in/skin-health-and-disease-1828921a0/,British Association of Dermatologists,,,http://www.bad.org.uk/,,,https://twitter.com/skinhealthdis,
"[""2691-1299""]",Current protocols,,https://currentprotocols.onlinelibrary.wiley.com/hub/authorguidelines,https://currentprotocols.onlinelibrary.wiley.com/hub/editorial-board,https://www.facebook.com/currentprotocols.CP/,https://currentprotocols.onlinelibrary.wiley.com/journal/26911299,,,,,,,,https://twitter.com/currentprotocol,https://www.wikidata.org/wiki/Q5195072
"[""2691-1361""]",Journal of philanthropy and marketing,,https://onlinelibrary.wiley.com/page/journal/26911361/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/26911361/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/26911361,,,,,,,,,
"[""2692-4609""]",DEN open,,https://onlinelibrary.wiley.com/page/journal/26924609/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26924609/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26924609,,Japan Gastroenterological Endoscopy Society,,,https://www.jges.net/english,,,,
"[""2692-9368""]",Wiley interdisciplinary reviews,WIREs Mechanisms of Disease,,https://wires.onlinelibrary.wiley.com/hub/journal/1939005x/about/editorialboard,,https://onlinelibrary.wiley.com/journal/26929368,,,,,,,,,
"[""2692-9384""]",JCPP advances,,https://acamh.onlinelibrary.wiley.com/hub/journal/26929384/forauthors.html,https://acamh.onlinelibrary.wiley.com/hub/journal/26929384/editorialboard.html,,https://acamh.onlinelibrary.wiley.com/journal/26929384,,The Association for Child and Adolescent Mental Health,,,https://acamh.onlinelibrary.wiley.com/,,,,
"[""2693-8847""]","Aquaculture, fish and fisheries",,https://onlinelibrary.wiley.com/page/journal/26938847/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26938847/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26938847,,,,,,,,,
"[""2698-5977""]",Electrochemical science advances,,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/26985977/author-guidelines,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/26985977/editorial-board,,https://chemistry-europe.onlinelibrary.wiley.com/journal/26985977,,,,,,,,https://twitter.com/electrochemsci,
"[""2698-6248""]",Natural sciences,,https://onlinelibrary.wiley.com/page/journal/26986248/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26986248/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26986248,,,,,,,,https://twitter.com/natsci_journal,https://www.wikidata.org/wiki/Q96717748
"[""2699-9293""]",Advanced photonics research,,https://onlinelibrary.wiley.com/page/journal/26999293/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26999293/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26999293,,,,,,,,,
"[""2699-9307""]",Advanced nanoBiomed research,,https://onlinelibrary.wiley.com/page/journal/26999307/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26999307/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26999307,,,,,,,,,
"[""2699-9412""]",Advanced energy and sustainability research,,https://onlinelibrary.wiley.com/page/journal/26999412/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26999412/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26999412,,,,,,,,,
"[""2701-0198""]",Advanced biology,,https://onlinelibrary.wiley.com/page/journal/27010198/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/27010198/homepage/2771_edbd.html,,https://onlinelibrary.wiley.com/journal/27010198,,,,,,,,,https://www.wikidata.org/wiki/Q105627517
"[""0007-1269"", ""2044-8295""]",British journal of psychology,,https://bpspsychub.onlinelibrary.wiley.com/hub/journal/20448295/homepage/forauthors.html,https://bpspsychub.onlinelibrary.wiley.com/hub/journal/20448295/homepage/editorialboard.html,,https://bpspsychub.onlinelibrary.wiley.com/journal/20448295,,British Psychological Society,,,https://www.bps.org.uk/,,,,https://www.wikidata.org/wiki/Q15762551
"[""0013-0427"", ""1468-0335""]",Economica,,https://onlinelibrary.wiley.com/page/journal/14680335/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14680335/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14680335,,LSE Department of Economics,,,http://www.lse.ac.uk/economics/home.aspx,,,https://twitter.com/economicalse,https://www.wikidata.org/wiki/Q5333562
"[""0014-5793"", ""1873-3468""]",FEBS letters,,https://febs.onlinelibrary.wiley.com/hub/journal/18733468/journal-menu/author-guidelines,https://febs.onlinelibrary.wiley.com/hub/journal/18733468/editorial-board,,https://febs.onlinelibrary.wiley.com/journal/18733468,https://www.linkedin.com/company/febs-letters,,,,,,,https://twitter.com/febs_letters,https://www.wikidata.org/wiki/Q1388051
"[""0016-7363"", ""1538-4632""]",Geographical analysis,,https://onlinelibrary.wiley.com/page/journal/15384632/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15384632/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/15384632,,"Department of Geography, The Ohio State University",,,http://www.geography.osu.edu/,,,,https://www.wikidata.org/wiki/Q15716430
"[""0021-5368"", ""1468-5884""]",Japanese psychological research,,https://onlinelibrary.wiley.com/page/journal/14685884/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14685884/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14685884,,Japanese Psychological Association,,,http://www.psych.or.jp/english/index.html,,,,https://www.wikidata.org/wiki/Q15751843
"[""0022-1112"", ""1095-8649""]",Journal of fish biology,,https://onlinelibrary.wiley.com/page/journal/10958649/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10958649/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10958649,,Fisheries Society of the British Isles,,,http://www.fsbi.org.uk/,,,,https://www.wikidata.org/wiki/Q3624273
"[""0022-1198"", ""1556-4029""]",Journal of forensic sciences,,https://onlinelibrary.wiley.com/page/journal/15564029/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15564029/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/15564029,,American Academy of Forensic Sciences,,,http://www.aafs.org/,,,,https://www.wikidata.org/wiki/Q15760026
"[""0043-1397"", ""1944-7973""]",Water resources research,,,https://agupubs.onlinelibrary.wiley.com/hub/journal/19447973/editorial-board/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/19447973,,,,,,,,,https://www.wikidata.org/wiki/Q7973358
"[""0074-9664"", ""1748-1090""]",International zoo yearbook,,https://zslpublications.onlinelibrary.wiley.com/hub/journal/17481090/author-guidelines,https://zslpublications.onlinelibrary.wiley.com/hub/journal/17481090/editorial-board,,https://zslpublications.onlinelibrary.wiley.com/journal/17481090,,Zoological Society of London,,,https://www.zsl.org/,,,,https://www.wikidata.org/wiki/Q15766381
"[""0083-6915"", ""2699-1721""]",Vom Wasser,,https://onlinelibrary.wiley.com/page/journal/26991721/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/26991721/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/26991721,,Water Chemical Society,,,https://www.wasserchemische-gesellschaft.de/,,,,
"[""0091-7648"", ""1938-5463""]",Wildlife Society bulletin,,https://wildlife.onlinelibrary.wiley.com/hub/journal/23285540/forauthors.html,https://wildlife.onlinelibrary.wiley.com/hub/journal/23285540/editorialboard.html,,https://wildlife.onlinelibrary.wiley.com/journal/23285540,,The Wildlife Society,,,https://wildlife.org/,,,,https://www.wikidata.org/wiki/Q15749686
"[""0094-8276"", ""1944-8007""]",Geophysical research letters,,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/19448007/editorial-board/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/19448007,,,,,,,,,https://www.wikidata.org/wiki/Q5535576
"[""0145-6008"", ""1530-0277""]",Alcoholism: clinical and experimental research,,https://onlinelibrary.wiley.com/page/journal/15300277/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/15300277/homepage/editorialboard.html,https://www.facebook.com/AlcoholClinExpRes/,https://onlinelibrary.wiley.com/journal/15300277,https://www.linkedin.com/company/alcoholism-clinical-and-experimental-research,Research Society on Alcoholism,International Society for Biomedical Research on Alcoholism,,http://www.rsoa.org/,http://www.isbra.com/,,,https://www.wikidata.org/wiki/Q4713331
"[""0157-6321"", ""1839-4655""]",The Australian journal of social issues,,https://onlinelibrary.wiley.com/page/journal/18394655/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/18394655/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/18394655,,Australian Social Policy Association,,,http://www.aspa.org.au/,,,,https://www.wikidata.org/wiki/Q15755083
"[""0278-7407"", ""1944-9194""]",Tectonics,,http://publications.agu.org/author-resource-center,https://agupubs.onlinelibrary.wiley.com/hub/journal/19449194/editorial-board/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/19449194,,,,,,,,,https://www.wikidata.org/wiki/Q15766817
"[""0734-0664"", ""1741-2358""]",Gerodontology,,https://onlinelibrary.wiley.com/page/journal/17412358/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/17412358/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/17412358,,British Society of Gerodontology,European College of Gerodontology,Geriatric Oral Research Group IADR,http://www.gerodontology.com/,http://gerodontology.eu/,http://www.iadr.org/i4a/pages/index.cfm?pageID=3883,https://twitter.com/gerodontology,https://www.wikidata.org/wiki/Q15749773
"[""0824-0469"", ""1748-7692""]",Marine mammal science,,https://onlinelibrary.wiley.com/page/journal/17487692/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/17487692/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/17487692,,Society for Marine Mammalogy,,,https://marinemammalscience.org/,,,,https://www.wikidata.org/wiki/Q1680752
"[""0886-6236"", ""1944-9224""]",Global biogeochemical cycles,,,https://agupubs.onlinelibrary.wiley.com/hub/journal/19449224/editorial-board/editorial-board,,https://agupubs.onlinelibrary.wiley.com/journal/19449224,,,,,,,,,https://www.wikidata.org/wiki/Q15763963
"[""0887-8013"", ""1098-2825""]",Journal of clinical laboratory analysis,,https://onlinelibrary.wiley.com/page/journal/10982825/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10982825/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10982825,,,,,,,,,https://www.wikidata.org/wiki/Q15754724
"[""0890-8575"", ""1939-7445""]",Natural resource modeling,,https://onlinelibrary.wiley.com/page/journal/19397445/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/19397445/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/19397445,,Resource Modeling Association,,,http://www.resourcemodeling.org/,,,,https://www.wikidata.org/wiki/Q15746122
"[""0891-6640"", ""1939-1676""]",Journal of veterinary internal medicine,,https://onlinelibrary.wiley.com/page/journal/19391676/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/19391676/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/19391676,,American College of Veterinary Internal Medicine,,,http://www.acvim.org/,,,,https://www.wikidata.org/wiki/Q15762439
"[""0954-1748"", ""1099-1328""]",Journal of international development,,https://onlinelibrary.wiley.com/page/journal/10991328/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10991328/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10991328,,,,,,,,https://twitter.com/jid_journal,https://www.wikidata.org/wiki/Q6295394
"[""0958-0670"", ""1469-445X""]",Experimental physiology,,https://ep.msubmit.net/cgi-bin/main.plex?form_type=display_requirements,https://physoc.onlinelibrary.wiley.com/hub/journal/1469445X/editorial-board/editorial-board,https://www.facebook.com/expphysiol/,https://physoc.onlinelibrary.wiley.com/journal/1469445x,https://www.linkedin.com/company/experimental-physiology,The Physiological Society,,,https://www.physoc.org/,,,https://twitter.com/expphysiol,https://www.wikidata.org/wiki/Q1091760
"[""0962-8770"", ""1467-8608""]",Business ethics,Business Ethics: A European Review,https://onlinelibrary.wiley.com/page/journal/26946424/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/26946424/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14678608,,,,,,,,,https://www.wikidata.org/wiki/Q15716418
"[""1015-6305"", ""1750-3639""]",Brain pathology,,https://onlinelibrary.wiley.com/page/journal/17503639/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/17503639/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/17503639,,International Society of Neuropathology,,,http://www.intsocneuropathol.com/,,,https://twitter.com/brainpathol?,https://www.wikidata.org/wiki/Q4955776
"[""1059-7700"", ""1573-3599""]",Journal of genetic counseling,,https://onlinelibrary.wiley.com/page/journal/15733599/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/15733599/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/15733599,,National Society of Genetic Counselors,,,https://www.nsgc.org/,,,,https://www.wikidata.org/wiki/Q6295247
"[""1065-9471"", ""1097-0193""]",Human brain mapping,,https://onlinelibrary.wiley.com/page/journal/10970193/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10970193/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10970193,,,,,,,,,https://www.wikidata.org/wiki/Q5936947
"[""1083-7159"", ""1549-490X""]",The oncologist,,,https://theoncologist.onlinelibrary.wiley.com/pb-assets/assets/1549490X/Ed%20Board%202021-1616121372.pdf,,https://onlinelibrary.wiley.com/journal/1549490x,,,,,,,,,https://www.wikidata.org/wiki/Q2122327
"[""1095-8355"", ""1065-6995""]",Cell biology international,,https://onlinelibrary.wiley.com/page/journal/10958355/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10958355/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10958355,,International Federation for Cell Biology,,,http://www.ifcbiol.com/,,,,https://www.wikidata.org/wiki/Q1254690
"[""1095-9270"", ""1057-2414""]",The International journal of nautical archaeology,,,,,https://onlinelibrary.wiley.com/journal/10959270,,,,,,,,,https://www.wikidata.org/wiki/Q15750622
"[""1098-1101"", ""0733-2459""]",Journal of clinical apheresis,,https://onlinelibrary.wiley.com/page/journal/10981101/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10981101/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10981101,,ASFA,,,http://www.apheresis.org/,,,,https://www.wikidata.org/wiki/Q15765490
"[""1099-1824"", ""1095-4244""]",Wind energy,,https://onlinelibrary.wiley.com/page/journal/10991824/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/10991824/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/10991824,,,,,,,,,https://www.wikidata.org/wiki/Q15766861
"[""1229-5949"", ""0253-2964""]",Bulletin of the Korean Chemical Society,,https://onlinelibrary.wiley.com/page/journal/12295949/homepage/2762_authors.html,https://onlinelibrary.wiley.com/page/journal/12295949/homepage/2762_edbd.html,,https://onlinelibrary.wiley.com/journal/12295949,,Korean Chemical Society,,,http://www.kcsnet.or.kr/,,,,https://www.wikidata.org/wiki/Q2928086
"[""1348-8643"", ""1881-4204""]",Oral science international,,https://onlinelibrary.wiley.com/page/journal/18814204/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/18814204/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/18814204,,The Japanese Stomatological Society,,,http://stomatol.umin.jp/,,,,https://www.wikidata.org/wiki/Q73542388
"[""1348-9585"", ""1341-9145""]",Journal of occupational health,,https://onlinelibrary.wiley.com/page/journal/13489585/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/13489585/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/13489585,,Japan Society for Occupational Health,,,https://www.sanei.or.jp/?mode=view&cid=352,,,,https://www.wikidata.org/wiki/Q15758377
"[""1349-7006"", ""1347-9032""]",Cancer science,,https://onlinelibrary.wiley.com/page/journal/13497006/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13497006/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13497006,https://uk.linkedin.com/in/cancer-science-2b2b2b200,Japanese Cancer Association,,,http://www.jca.gr.jp/,,,https://twitter.com/cr_aacr?lang=en,https://www.wikidata.org/wiki/Q326125
"[""1361-1682"", ""1467-9671""]",Transactions in GIS,,https://onlinelibrary.wiley.com/page/journal/14679671/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14679671/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14679671,,,,,,,,,https://www.wikidata.org/wiki/Q15766652
"[""1365-2184"", ""0960-7722""]",Cell proliferation,,https://onlinelibrary.wiley.com/page/journal/13652184/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13652184/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13652184,,,,,,,,,https://www.wikidata.org/wiki/Q1952798
"[""1369-7625"", ""1369-6513""]",Health expectations,,https://onlinelibrary.wiley.com/page/journal/13697625/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13697625/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13697625,,,,,,,,,https://www.wikidata.org/wiki/Q15753949
"[""1399-3089"", ""0908-665X""]",Xenotransplantation,,https://onlinelibrary.wiley.com/page/journal/13993089/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/13993089/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13993089,,International Xenotransplantation Association,,,http://www.tts.org/index.php?option=com_content&view=article&id=51&Itemid=292,,,,https://www.wikidata.org/wiki/Q15763284
"[""1434-193X"", ""1099-0690""]",European journal of organic chemistry,,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/10990690/author-guidelines,https://chemistry-europe.onlinelibrary.wiley.com/hub/journal/10990690/editorial-board,,https://chemistry-europe.onlinelibrary.wiley.com/journal/10990690,,,,,,,,https://twitter.com/eurjoc,https://www.wikidata.org/wiki/Q899286
"[""1435-0653"", ""0011-183X""]",Crop science,,https://acsess.onlinelibrary.wiley.comundefined,https://acsess.onlinelibrary.wiley.com/journal/14350653/editorial-board/editorial-board,,https://acsess.onlinelibrary.wiley.com/journal/14350653,,Crop Science Society of America,,,https://www.crops.org/,,,https://twitter.com/crop_science,https://www.wikidata.org/wiki/Q2022203
"[""1435-0661"", ""0361-5995""]",Soil Science Society of America journal,,https://www.soils.org/publications/journals/author-resources,https://acsess.onlinelibrary.wiley.com/journal/14350661/editorial-board/editorial-board,,https://acsess.onlinelibrary.wiley.com/journal/14350661,,,,,,,,https://twitter.com/sssajournal,https://www.wikidata.org/wiki/Q15753681
"[""1436-2597"", ""1439-0663""]",CIT plus,CITplus,https://onlinelibrary.wiley.com/page/journal/14390663/homepage/author-guidelines,https://onlinelibrary.wiley.com/page/journal/14390663/homepage/editorial-board,,https://onlinelibrary.wiley.com/journal/14390663,,Gesellschaft Deutscher Chemiker,,,https://www.gdch.de/,,,,https://www.wikidata.org/wiki/Q96330763
"[""1439-0426"", ""0175-8659""]",Journal of applied ichthyology,,https://onlinelibrary.wiley.com/page/journal/14390426/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14390426/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14390426,,,,,,,,,https://www.wikidata.org/wiki/Q15766550
"[""1440-1584"", ""1038-5282""]",The Australian journal of rural health,,https://onlinelibrary.wiley.com/page/journal/14401584/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14401584/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14401584,,National Rural Health Alliance,,,https://www.ruralhealth.org.au/ajrh,,,,https://www.wikidata.org/wiki/Q15755525
"[""1440-1630"", ""0045-0766""]",Australian occupational therapy journal,,https://onlinelibrary.wiley.com/page/journal/14401630/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14401630/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14401630,,Occupational Therapy Australia Limited,,,https://www.otaus.com.au/,,,https://twitter.com/AusOTJournal,https://www.wikidata.org/wiki/Q25303295
"[""1445-5781"", ""1447-0578""]",Reproductive medicine and biology,,https://onlinelibrary.wiley.com/page/journal/14470578/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14470578/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14470578,,Japan Society for Reproductive Medicine,Japan Society of Fertilization and Implantation,Japan Society of Andrology,http://www.jsrm.or.jp/en/index.html,http://www.jsfi.jp/index.html,http://www.j-andrology.org/,,https://www.wikidata.org/wiki/Q15762965
"[""1447-0594"", ""1444-1586""]",Geriatrics & gerontology international,,https://onlinelibrary.wiley.com/page/journal/14470594/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14470594/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14470594,,Japan Geriatrics Society,,,http://www.jpn-geriat-soc.or.jp/,,,,https://www.wikidata.org/wiki/Q15756070
"[""1464-6722"", ""1364-3703""]",Molecular plant pathology,,https://bsppjournals.onlinelibrary.wiley.com/pb-assets/hub-assets/bsppjournals/13643703/MPP%20Author%20Guidelines%202021-3-1619435738.pdf,https://bsppjournals.onlinelibrary.wiley.com/hub/journal/13643703/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/13643703,,,,,,,,,https://www.wikidata.org/wiki/Q11937220
"[""1467-7644"", ""1467-7652""]",Plant biotechnology journal,,https://onlinelibrary.wiley.com/page/journal/14677652/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14677652/homepage/editorialboard.html,https://www.facebook.com/plantbiotechjournal/,https://onlinelibrary.wiley.com/journal/14677652,,Society for Experimental Biology,Association of Applied Biologists,,https://www.sebiology.org/,https://www.aab.org.uk/,,https://twitter.com/plantbiotechj,https://www.wikidata.org/wiki/Q15762398
"[""1468-2338"", ""0019-8692""]",Industrial relations journal,,https://onlinelibrary.wiley.com/page/journal/14682338/homepage/forauthors.html,https://onlinelibrary.wiley.com/page/journal/14682338/homepage/editorialboard.html,,https://onlinelibrary.wiley.com/journal/14682338,,,,,,,,,https://www.wikidata.org/wiki/Q15760474
"[""1469-8080"", ""1350-4827""]",Meteorological applications,,https://rmets.onlinelibrary.wiley.com/hub/journal/14698080/about/author-guidelines,https://rmets.onlinelibrary.wiley.com/hub/journal/14698080/editorial-board/editorial-board,,https://rmets.onlinelibrary.wiley.com/journal/14698080,,Royal Meteorological Society,,,https://www.rmets.org/,,,,https://www.wikidata.org/wiki/Q15756977
